크롤링 우선순위 리스트
====================
생성일시: 2025. 7. 21. 오전 12:07:33
총 대상 단지: 19868개

순위	점수	우선순위	거래량	단지명	위치
 468	43.6	3	 270	목동신시가지14	양천구 신정동
 469	43.5	3	 269	e편한세상 계양 더프리미어	계양구 효성동
 470	43.5	3	 269	대구테크노폴리스일동미라주더파크	달성군 현풍읍 중리
 471	43.5	3	 269	주공	북구 문흥동
 472	43.5	3	 268	프라이어팰리스	강동구 암사동
 473	43.5	3	 268	전하아이파크	동구 전하동
 474	43.5	3	 268	주공2	동구 판암동
 475	43.5	3	 268	길음뉴타운8단지(래미안)	성북구 길음동
 476	43.5	3	 268	문정시영	송파구 문정동
 477	43.5	3	 268	두산1차아파트	해운대구 좌동
 478	43.4	3	 267	굴화주공1	남구 무거동
 479	43.4	3	 267	죽곡삼정그린코아더베스트	달성군 다사읍 매곡리
 480	43.4	3	 267	연지자이2차	부산진구 연지동
 481	43.4	3	 267	각화센트럴파크서희스타힐스	북구 각화동
 482	43.4	3	 267	청솔	북구 일곡동
 483	43.4	3	 267	루원시티 대성베르힐	서구 신현동
 484	43.4	3	 267	광명하이츠	서구 쌍촌동
 485	43.4	3	 267	시대	연수구 청학동
 486	43.4	3	 266	극동스타클래스	강서구 명지동
 487	43.4	3	 266	죽곡 한신 휴 플러스	달성군 다사읍 죽곡리
 488	43.4	3	 266	울산블루마시티2차푸르지오	북구 산하동
 489	43.4	3	 266	래미안장위퍼스트하이	성북구 장위동
 490	43.4	3	 266	수성효성해링턴플레이스	수성구 중동
 491	43.3	3	 265	울산전하푸르지오1단지	동구 전하동
 492	43.3	3	 265	안락뜨란채2단지	동래구 안락동
 493	43.3	3	 265	엘드수목토	서구 도안동
 494	43.3	3	 264	상계주공4(고층)	노원구 상계동
 495	43.3	3	 264	동래3차SKVIEW	동래구 온천동
 496	43.3	3	 264	동천 리버팰리스	서구 동천동
 497	43.3	3	 263	힐스테이트각화	북구 각화동
 498	43.3	3	 263	더 래디언트 금정산	북구 만덕동
 499	43.3	3	 263	루원제일풍경채	서구 가정동
 500	43.3	3	 263	농성SKVIEWCentral	서구 농성동
 501	43.3	3	 263	롯데캐슬	중구 황학동
 502	43.2	3	 262	우미린더포레스트	달성군 유가읍 봉리
 503	43.2	3	 262	진아리채	달성군 유가읍 봉리
 504	43.2	3	 262	솔빛마을주공	동구 송현동
 505	43.2	3	 262	삼정그린코아포레스트(1단지)	동구 판암동
 506	43.2	3	 261	서창센트럴푸르지오	남동구 서창동
 507	43.2	3	 261	성당래미안e-편한세상2단지	달서구 본리동
 508	43.2	3	 261	호반베르디움	달성군 유가읍 봉리
 509	43.2	3	 261	e편한세상전하1단지	동구 전하동
 510	43.2	3	 261	텐즈힐(1단지)	성동구 하왕십리동
 511	43.1	3	 260	옥포대성베르힐4단지	달성군 옥포읍 교항리
 512	43.1	3	 260	현대2차	부평구 산곡동
 513	43.1	3	 260	일신2	북구 운암동
 514	43.1	3	 260	U-스타시티일동미라주더스타1단지	북구 중산동
 515	43.1	3	 260	다대롯데캐슬블루	사하구 다대동
 516	43.1	3	 260	수성하늘채르레브	수성구 범물동
 517	43.1	3	 259	주공2	대덕구 법동
 518	43.1	3	 259	부개주공1	부평구 부개동
 519	43.1	3	 259	청솔2차	북구 일곡동
 520	43.1	3	 259	학정청아람	북구 학정동
 521	43.1	3	 259	괘법한신2	사상구 괘법동
 522	43.1	3	 259	검단1차대주피오레	서구 마전동
 523	43.1	3	 259	송도풍림아이원2단지	연수구 송도동
 524	43.0	3	 258	중흥2차	광산구 도천동
 525	43.0	3	 258	협성휴포레 죽곡	달성군 다사읍 죽곡리
 526	43.0	3	 258	보람	대덕구 법동
 527	43.0	3	 258	용방마을	동구 용운동
 528	43.0	3	 258	대동한마음타운	북구 천곡동
 529	43.0	3	 258	e편한세상사하2차	사하구 구평동
 530	43.0	3	 257	가양2단지(성지)	강서구 가양동
 531	43.0	3	 257	두산위브2차	동구 계림동
 532	43.0	3	 256	장전동금정산SKVIEW	금정구 장전동
 533	43.0	3	 256	협성노블리스	북구 신천동
 534	42.9	3	 255	더샵명지퍼스트월드2단지	강서구 명지동
 535	42.9	3	 255	무등산센트럴파크	남구 방림동
 536	42.9	3	 255	대구혁신엘에이치4단지	동구 각산동
 537	42.9	3	 255	월남호반베르디움2차	동구 월남동
 538	42.9	3	 255	코오롱하늘채1차	북구 화명동
 539	42.9	3	 255	연수대우.삼환	연수구 동춘동
 540	42.9	3	 255	보라매에스케이뷰	영등포구 신길동
 541	42.9	3	 255	한화꿈에그린3차	유성구 관평동
 542	42.9	3	 254	달동주공1단지	남구 달동
 543	42.9	3	 254	월성e-편한세상	달서구 월성동
 544	42.9	3	 254	동부	동구 송현동
 545	42.9	3	 254	극동스타클래스	북구 신천동
 546	42.9	3	 254	거제2차현대홈타운	연제구 거제동
 547	42.8	3	 253	명지1차 금강펜테리움 센트럴파크	강서구 명지동
 548	42.8	3	 253	한양2	도봉구 쌍문동
 549	42.8	3	 253	금호이수마운트밸리	부평구 산곡동
 550	42.8	3	 253	구포현대	북구 구포동
 551	42.8	3	 253	주공그린빌8	북구 동변동
 552	42.8	3	 253	한신	서구 풍암동
 553	42.8	3	 253	한신	성북구 돈암동
 554	42.8	3	 253	사월보성	수성구 사월동
 555	42.8	3	 253	신내6대주	중랑구 신내동
 556	42.8	3	 252	영종하늘도시한라비발디	중구 중산동
 557	42.7	3	 251	대구테크노폴리스중흥에스-클래스포디움	달성군 유가읍 쌍계리
 558	42.7	3	 251	용운주공2단지	동구 용운동
 559	42.7	3	 251	그린빌1차	북구 국우동
 560	42.7	3	 251	센텀롯데캐슬아파트	해운대구 반여동
 561	42.7	3	 250	삼산주공미래타운3차	부평구 삼산동
 562	42.7	3	 250	세종	유성구 전민동
 563	42.7	3	 249	퀸덤1차아인슈타인타운	강서구 명지동
 564	42.7	3	 249	현대프라임	광진구 구의동
 565	42.7	3	 249	브라운스톤강북	북구 사수동
 566	42.6	3	 248	에코메트로12	남동구 논현동
 567	42.6	3	 248	아람마을	달서구 도원동
 568	42.6	3	 248	칠곡목련	북구 읍내동
 569	42.6	3	 248	사하뷰웰	사하구 신평동
 570	42.6	3	 247	부산명지중흥S-클래스에듀오션	강서구 명지동
 571	42.6	3	 247	더샵인천스카이타워1단지	미추홀구 도화동
 572	42.6	3	 247	쌍용아진그린타운2	북구 상안동
 573	42.6	3	 247	현대	서구 풍암동
 574	42.5	3	 246	가양6단지	강서구 가양동
 575	42.5	3	 246	퀸덤1차링컨타운	강서구 명지동
 576	42.5	3	 246	까치마을한진	계양구 작전동
 577	42.5	3	 246	이지더원2차	기장군 정관읍 모전리
 578	42.5	3	 246	선비마을5단지	대덕구 송촌동
 579	42.5	3	 246	동일스위트	부산진구 당감동
 580	42.5	3	 246	칠곡한양2	북구 관음동
 581	42.5	3	 245	현대	대덕구 읍내동
 582	42.5	3	 245	수성동일하이빌레이크시티	수성구 상동
 583	42.5	3	 245	백련산에스케이뷰아이파크	은평구 응암동
 584	42.5	3	 244	한성1차	광산구 월곡동
 585	42.5	3	 244	성서6주공	달서구 용산동
 586	42.5	3	 244	래미안장안2차	동대문구 장안동
 587	42.5	3	 244	평리롯데캐슬	서구 평리동
 588	42.5	3	 244	센텀롯데캐슬2차	해운대구 반여동
 589	42.4	3	 243	벽산라이브파크	강북구 미아동
 590	42.4	3	 243	방화5	강서구 방화동
 591	42.4	3	 243	신창5차호반베르디움	광산구 신창동
 592	42.4	3	 243	선암에코하이츠	남구 선암동
 593	42.4	3	 243	성서2보성타운	달서구 용산동
 594	42.4	3	 243	대실역청아람2단지	달성군 다사읍 매곡리
 595	42.4	3	 243	에코폴리스 동화아이위시	달성군 다사읍 서재리
 596	42.4	3	 243	주안역센트레빌	미추홀구 주안동
 597	42.4	3	 243	래미안부평	부평구 부평동
 598	42.4	3	 243	신금호파크자이	성동구 금호동2가
 599	42.4	3	 242	송림휴먼시아1단지	동구 송림동
 600	42.4	3	 242	현대(124-1)	부평구 산곡동
 601	42.4	3	 242	청솔3차	북구 일곡동
 602	42.4	3	 242	극동늘푸른	서구 심곡동
 603	42.3	3	 241	고덕자이	강동구 상일동
 604	42.3	3	 241	초정마을하나	계양구 용종동
 605	42.3	3	 241	경남한신	금정구 부곡동
 606	42.3	3	 241	대전동일스위트리버스카이1단지	대덕구 신탄진동
 607	42.3	3	 241	대림1차	부평구 부평동
 608	42.3	3	 241	각화골드클래스	북구 각화동
 609	42.3	3	 241	교대금호어울림	북구 풍향동
 610	42.3	3	 241	럭키송도	연수구 옥련동
 611	42.3	3	 241	영종자이	중구 운남동
 612	42.3	3	 240	현대(관악)	관악구 봉천동
 613	42.3	3	 240	당하KCC스위첸	서구 당하동
 614	42.3	3	 240	센텀SKVIEW아파트	해운대구 반여동
 615	42.2	3	 239	우장산힐스테이트	강서구 내발산동
 616	42.2	3	 239	운남주공9단지	광산구 월곡동
 617	42.2	3	 239	상계주공14(고층)	노원구 상계동
 618	42.2	3	 239	코오롱하늘채	달서구 장기동
 619	42.2	3	 239	산격대우	북구 산격동
 620	42.2	3	 239	쌍용아진그린타운1	북구 상안동
 621	42.2	3	 239	무지개마을	연수구 동춘동
 622	42.2	3	 238	풍영리버빌(신가부영)	광산구 신창동
 623	42.2	3	 238	구서동롯데캐슬골드1단지(1051)	금정구 구서동
 624	42.2	3	 238	서면DS·협성엘리시안아파트	부산진구 범천동
 625	42.2	3	 238	일신주공아파트(100~112동)	부평구 일신동
 626	42.2	3	 238	현대1	북구 일곡동
 627	42.2	3	 238	주례경동리인	사상구 주례동
 628	42.2	3	 238	청라제일풍경채	서구 청라동
 629	42.2	3	 238	목양마을	중구 목동
 630	42.2	3	 238	삼덕청아람	중구 삼덕동3가
 631	42.2	3	 238	라이프비취2차	중구 항동7가
 632	42.1	3	 237	마포래미안푸르지오4단지	마포구 아현동
 633	42.1	3	 237	삼산주공미래타운2차	부평구 삼산동
 634	42.1	3	 237	울산블루마시티서희스타힐스블루원아파트	북구 산하동
 635	42.1	3	 237	신다대	사하구 다대동
 636	42.1	3	 237	주공2단지(은뜰아파트)	서구 월평동
 637	42.1	3	 237	보문파크뷰자이	성북구 보문동6가
 638	42.1	3	 237	문수산 더샵	울주군 범서읍 굴화리
 639	42.1	3	 236	정관롯데캐슬2차	기장군 정관읍 모전리
 640	42.1	3	 236	달동주공2단지	남구 달동
 641	42.1	3	 236	에코폴리스동화아이위시2차	달성군 다사읍 서재리
 642	42.1	3	 236	백양뜨란채,주공아파트(1단지)	부산진구 당감동
 643	42.1	3	 236	주공5	부평구 부개동
 644	42.1	3	 236	기비골마을	북구 덕천동
 645	42.1	3	 236	한신중앙	북구 태전동
 646	42.1	3	 236	옥수삼성	성동구 옥수동
 647	42.1	3	 236	더샵퍼스트월드	연수구 송도동
 648	42.1	3	 236	대동타운	해운대구 좌동
 649	42.1	3	 235	운남주공3단지	광산구 운남동
 650	42.1	3	 235	명륜아이파크1단지	동래구 명륜동
 651	42.1	3	 235	주공3	북구 두암동
 652	42.1	3	 235	청라웰카운티1차	서구 청라동
 653	42.1	3	 235	동아에코빌	성북구 상월곡동
 654	42.1	3	 235	송파더센트레	송파구 장지동
 655	42.1	3	 235	풍림2	연수구 동춘동
 656	42.1	3	 235	반천현대	울주군 언양읍 반천리
 657	42.0	3	 234	벽산	노원구 상계동
 658	42.0	3	 234	울산신천엠코타운	북구 신천동
 659	42.0	3	 234	e편한세상화명힐스	북구 화명동
 660	42.0	3	 233	더블유	남구 용호동
 661	42.0	3	 233	두레	대덕구 대화동
 662	42.0	3	 233	월드스테이트(112~123)	미추홀구 주안동
 663	42.0	3	 233	칠곡2영남타운	북구 동천동
 664	42.0	3	 233	매천센트럴파크	북구 매천동
 665	42.0	3	 233	두산	서대문구 북아현동
 666	41.9	3	 232	벽산라인타운	북구 만덕동
 667	41.9	3	 232	주은모아	서구 풍암동
 668	41.9	3	 231	뉴서울1	계양구 작전동
 669	41.9	3	 231	뉴서울2	계양구 효성동
 670	41.9	3	 231	백양푸른채	부산진구 당감동
 671	41.9	3	 231	삼산타운7단지	부평구 삼산동
 672	41.9	3	 231	더샵그린워크1차	연수구 송도동
 673	41.9	3	 231	현대2차아파트	연수구 옥련동
 674	41.9	3	 231	에일린의뜰2차아파트	중구 장현동
 675	41.9	3	 230	관악드림(삼성)	관악구 봉천동
 676	41.9	3	 230	주공2	노원구 월계동
 677	41.9	3	 230	성서동서서한	달서구 이곡동
 678	41.9	3	 230	무등산골드클래스	동구 소태동
 679	41.9	3	 230	대흥동태영아파트	마포구 대흥동
 680	41.9	3	 230	구포동원로얄듀크비스타	북구 구포동
 681	41.9	3	 230	e편한세상	서구 광천동
 682	41.9	3	 230	루원시티센트럴타운	서구 신현동
 683	41.9	3	 230	부영APT(신암마을)	서구 풍암동
 684	41.9	3	 230	호반써밋서초파크	서초구 우면동
 685	41.8	3	 229	명지대방노블랜드오션뷰1차	강서구 명지동
 686	41.8	3	 229	만수주공2단지	남동구 만수동
 687	41.8	3	 229	동대구이안센트럴D	동구 신암동
 688	41.8	3	 229	포스코더샵	동작구 상도동
 689	41.8	3	 229	가락타운1	사하구 하단동
 690	41.8	3	 229	두산위브더제니스	수성구 범어동
 691	41.8	3	 229	한마을	유성구 송강동
 692	41.8	3	 228	울산송정제일풍경채레이크뷰	북구 송정동
 693	41.8	3	 228	삼풍아파트	서초구 서초동
 694	41.8	3	 228	양평한신	영등포구 양평동5가
 695	41.7	3	 227	봉천우성	관악구 봉천동
 696	41.7	3	 227	부영애시앙2차	광산구 산정동
 697	41.7	3	 227	하남3지구모아엘가	광산구 하남동
 698	41.7	3	 227	삼산선경	남구 달동
 699	41.7	3	 227	산호한양	북구 읍내동
 700	41.7	3	 227	한솔아파트	유성구 송강동
 701	41.7	3	 227	e편한세상대신	중구 대신동
 702	41.7	3	 226	대연SKVIEWHills	남구 대연동
 703	41.7	3	 226	상계주공12(고층)	노원구 상계동
 704	41.7	3	 226	엘에이치미추홀퍼스트	미추홀구 용현동
 705	41.7	3	 226	금곡9단지주공	북구 금곡동
 706	41.7	3	 226	대주1	북구 문흥동
 707	41.7	3	 226	롯데캐슬캠퍼스타운	연수구 송도동
 708	41.6	3	 225	반도보라스카이뷰	동래구 온천동
 709	41.6	3	 225	극동(105)	동작구 사당동
 710	41.6	3	 225	효성.삼환아파트	북구 화봉동
 711	41.6	3	 225	삼익뉴타운	서구 내당동
 712	41.6	3	 225	한마루아파트	서구 둔산동
 713	41.6	3	 225	두산	성동구 금호동3가
 714	41.6	3	 225	울산온양대우	울주군 온양읍 대안리
 715	41.6	3	 224	우방아이유쉘	동구 율하동
 716	41.6	3	 224	벽산늘푸른	북구 연암동
 717	41.6	3	 224	송도파크레인동일하이빌	연수구 동춘동
 718	41.6	3	 224	아크로타워스퀘어	영등포구 영등포동7가
 719	41.6	3	 224	하늘(주공3)	중구 중촌동
 720	41.6	3	 224	태평	중구 태평동
 721	41.5	3	 223	하남우미	광산구 우산동
 722	41.5	3	 223	울산옥현1주공	남구 무거동
 723	41.5	3	 223	신정현대홈타운4	남구 신정동
 724	41.5	3	 223	e편한세상대전법동	대덕구 법동
 725	41.5	3	 223	마포프레스티지자이	마포구 염리동
 726	41.5	3	 223	첨단2지구중흥에스-클래스	북구 신용동
 727	41.5	3	 223	센텀비스타동원	수영구 민락동
 728	41.5	3	 222	삼각산아이원	강북구 미아동
 729	41.5	3	 222	정관현진에버빌	기장군 정관읍 모전리
 730	41.5	3	 222	보성은하	달서구 상인동
 731	41.5	3	 222	동원	북구 만덕동
 732	41.5	3	 222	신내9진흥	중랑구 신내동
 733	41.5	3	 222	센텀삼익아파트	해운대구 재송동
 734	41.5	3	 221	현대	계양구 계산동
 735	41.5	3	 221	부영1차	광산구 산월동
 736	41.5	3	 221	일광자이푸르지오2단지	기장군 일광읍 삼성리
 737	41.5	3	 221	상계주공2(고층)	노원구 상계동
 738	41.5	3	 221	강창하이츠	달성군 다사읍 죽곡리
 739	41.5	3	 221	안심역코오롱하늘채	동구 괴전동
 740	41.5	3	 221	동문굿모닝힐	울주군 범서읍 구영리
 741	41.5	3	 221	도안신도시7단지예미지백조의호수	유성구 봉명동
 742	41.4	3	 220	래미안강동팰리스	강동구 천호동
 743	41.4	3	 220	화명한일유앤아이	북구 금곡동
 744	41.4	3	 220	연산동일동미라주더스타	연제구 연산동
 745	41.4	3	 220	울산덕하신일해피트리	울주군 청량읍 상남리
 746	41.4	3	 220	우정혁신엘에이치2단지	중구 태화동
 747	41.4	3	 219	대림1	구로구 신도림동
 748	41.4	3	 219	한실들마을	달서구 도원동
 749	41.4	3	 219	창동주공4단지	도봉구 창동
 750	41.4	3	 219	매곡푸르지오1차	북구 매곡동
 751	41.4	3	 219	쌍용아진그린3	북구 천곡동
 752	41.4	3	 219	벽산	성동구 금호동1가
 753	41.4	3	 219	올림픽선수기자촌2단지	송파구 방이동
 754	41.3	3	 218	상계주공1(고층)	노원구 상계동
 755	41.3	3	 218	사직롯데캐슬더클래식	동래구 사직동
 756	41.3	3	 218	금호서한이다음	북구 사수동
 757	41.3	3	 218	엘지신주례2	사상구 주례동
 758	41.3	3	 218	e편한세상울산역어반스퀘어	울주군 언양읍 어음리
 759	41.3	3	 218	트리풀시티	유성구 상대동
 760	41.3	3	 218	우정혁신엘에이치3단지	중구 태화동
 761	41.3	3	 217	두산위브트레지움	강북구 미아동
 762	41.3	3	 217	용산롯데캐슬	달서구 용산동
 763	41.3	3	 217	동대구우방아이유쉘	동구 신암동
 764	41.3	3	 217	탑스빌(영남,신대진,성웅)아파트	서구 당하동
 765	41.3	3	 217	범어에일린의뜰	수성구 범어동
 766	41.3	3	 217	목동신시가지7	양천구 목동
 767	41.3	3	 217	신동아파밀리에	유성구 관평동
 768	41.3	3	 216	굴화주공2	남구 무거동
 769	41.3	3	 216	베스티움	남구 문현동
 770	41.3	3	 216	금강센트럴파크서희스타힐스	대덕구 석봉동
